d_cp	valid	CVEGEO	CVE_ENT	CVE_MUN	NOMGEO
56280	TRUE	15030	15	030	Chiconcuac
55747	TRUE	15081	15	081	Tecámac
56030	TRUE	15028	15	028	Chiautla
55760	TRUE	15081	15	081	Tecámac
55764	TRUE	15081	15	081	Tecámac
55769	TRUE	15081	15	081	Tecámac
56038	TRUE	15028	15	028	Chiautla
55765	TRUE	15081	15	081	Tecámac
55768	TRUE	15081	15	081	Tecámac
55773	TRUE	15081	15	081	Tecámac
55776	TRUE	15081	15	081	Tecámac
55740	TRUE	15081	15	081	Tecámac
55784	TRUE	15044	15	044	Jaltenco
55797	TRUE	15059	15	059	Nextlalpan
50394	TRUE	15003	15	003	Aculco
50380	TRUE	15003	15	003	Aculco
55823	TRUE	15092	15	092	Teotihuacán
50395	TRUE	15003	15	003	Aculco
55833	TRUE	15092	15	092	Teotihuacán
55820	TRUE	15092	15	092	Teotihuacán
50370	TRUE	15003	15	003	Aculco
55770	TRUE	15081	15	081	Tecámac
55786	TRUE	15125	15	125	Tonanitla
52095	TRUE	15067	15	067	Otzolotepec
55785	TRUE	15125	15	125	Tonanitla
55643	TRUE	15120	15	120	Zumpango
55787	TRUE	15125	15	125	Tonanitla
50625	TRUE	15064	15	064	El Oro
50630	TRUE	15064	15	064	El Oro
50433	TRUE	15085	15	085	Temascalcingo
50444	TRUE	15085	15	085	Temascalcingo
56000	TRUE	15100	15	100	Tezoyuca
56053	TRUE	15069	15	069	Papalotla
56057	TRUE	15069	15	069	Papalotla
56005	TRUE	15100	15	100	Tezoyuca
55117	TRUE	15033	15	033	Ecatepec de Morelos
50430	TRUE	15085	15	085	Temascalcingo
50414	TRUE	15085	15	085	Temascalcingo
56160	TRUE	15099	15	099	Texcoco
50233	TRUE	15106	15	106	Toluca
56223	TRUE	15099	15	099	Texcoco
56233	TRUE	15099	15	099	Texcoco
56335	TRUE	15031	15	031	Chimalhuacán
56103	TRUE	15099	15	099	Texcoco
55738	TRUE	15020	15	020	Coacalco de Berriozábal
50660	TRUE	15124	15	124	San José del Rincón
50664	TRUE	15124	15	124	San José del Rincón
50668	TRUE	15124	15	124	San José del Rincón
50663	TRUE	15124	15	124	San José del Rincón
56024	TRUE	15100	15	100	Tezoyuca
56346	TRUE	15031	15	031	Chimalhuacán
50666	TRUE	15124	15	124	San José del Rincón
56344	TRUE	15058	15	058	Nezahualcóyotl
50667	TRUE	15124	15	124	San José del Rincón
56400	TRUE	15070	15	070	La Paz
50670	TRUE	15124	15	124	San José del Rincón
56410	TRUE	15070	15	070	La Paz
56356	TRUE	15031	15	031	Chimalhuacán
50675	TRUE	15124	15	124	San José del Rincón
56360	TRUE	15031	15	031	Chimalhuacán
50676	TRUE	15124	15	124	San José del Rincón
50674	TRUE	15124	15	124	San José del Rincón
50673	TRUE	15124	15	124	San José del Rincón
50677	TRUE	15124	15	124	San José del Rincón
50678	TRUE	15124	15	124	San José del Rincón
50665	TRUE	15124	15	124	San José del Rincón
50424	TRUE	15085	15	085	Temascalcingo
56430	TRUE	15070	15	070	La Paz
50616	TRUE	15064	15	064	El Oro
56500	TRUE	15070	15	070	La Paz
56505	TRUE	15070	15	070	La Paz
56507	TRUE	15070	15	070	La Paz
56490	TRUE	15070	15	070	La Paz
56428	TRUE	15070	15	070	La Paz
56429	TRUE	15070	15	070	La Paz
50423	TRUE	15085	15	085	Temascalcingo
56509	TRUE	15070	15	070	La Paz
56516	TRUE	15070	15	070	La Paz
56513	TRUE	15070	15	070	La Paz
56524	TRUE	15070	15	070	La Paz
56520	TRUE	15070	15	070	La Paz
50400	TRUE	15085	15	085	Temascalcingo
50413	TRUE	15085	15	085	Temascalcingo
56515	TRUE	15070	15	070	La Paz
50410	TRUE	15085	15	085	Temascalcingo
50425	TRUE	15085	15	085	Temascalcingo
56526	TRUE	15070	15	070	La Paz
56537	TRUE	15039	15	039	Ixtapaluca
56538	TRUE	15039	15	039	Ixtapaluca
56525	TRUE	15070	15	070	La Paz
56529	TRUE	15070	15	070	La Paz
56535	TRUE	15039	15	039	Ixtapaluca
50200	TRUE	15106	15	106	Toluca
56530	TRUE	15039	15	039	Ixtapaluca
56536	TRUE	15039	15	039	Ixtapaluca
56540	TRUE	15039	15	039	Ixtapaluca
56550	TRUE	15039	15	039	Ixtapaluca
56555	TRUE	15039	15	039	Ixtapaluca
56560	TRUE	15039	15	039	Ixtapaluca
56563	TRUE	15039	15	039	Ixtapaluca
56564	TRUE	15039	15	039	Ixtapaluca
56558	TRUE	15039	15	039	Ixtapaluca
56565	TRUE	15039	15	039	Ixtapaluca
56567	TRUE	15039	15	039	Ixtapaluca
50205	TRUE	15106	15	106	Toluca
56568	TRUE	15039	15	039	Ixtapaluca
56569	TRUE	15039	15	039	Ixtapaluca
56566	TRUE	15039	15	039	Ixtapaluca
56577	TRUE	15039	15	039	Ixtapaluca
55943	TRUE	15016	15	016	Axapusco
56585	TRUE	15039	15	039	Ixtapaluca
56576	TRUE	15039	15	039	Ixtapaluca
57129	TRUE	15058	15	058	Nezahualcóyotl
57130	TRUE	15058	15	058	Nezahualcóyotl
57139	TRUE	15058	15	058	Nezahualcóyotl
57138	TRUE	15058	15	058	Nezahualcóyotl
57100	TRUE	15058	15	058	Nezahualcóyotl
57171	TRUE	15058	15	058	Nezahualcóyotl
57178	TRUE	15058	15	058	Nezahualcóyotl
57179	TRUE	15058	15	058	Nezahualcóyotl
57150	TRUE	15058	15	058	Nezahualcóyotl
50070	TRUE	15106	15	106	Toluca
50075	TRUE	15106	15	106	Toluca
57310	TRUE	15058	15	058	Nezahualcóyotl
57188	TRUE	15058	15	058	Nezahualcóyotl
57189	TRUE	15058	15	058	Nezahualcóyotl
57300	TRUE	15058	15	058	Nezahualcóyotl
57210	TRUE	15058	15	058	Nezahualcóyotl
57400	TRUE	15058	15	058	Nezahualcóyotl
50434	TRUE	15085	15	085	Temascalcingo
50420	TRUE	15085	15	085	Temascalcingo
50415	TRUE	15085	15	085	Temascalcingo
51000	TRUE	15111	15	111	Villa de Allende
50445	TRUE	15085	15	085	Temascalcingo
50446	TRUE	15085	15	085	Temascalcingo
50443	TRUE	15085	15	085	Temascalcingo
50263	TRUE	15106	15	106	Toluca
57450	TRUE	15058	15	058	Nezahualcóyotl
57410	TRUE	15058	15	058	Nezahualcóyotl
57420	TRUE	15058	15	058	Nezahualcóyotl
57440	TRUE	15058	15	058	Nezahualcóyotl
57510	TRUE	15058	15	058	Nezahualcóyotl
57520	TRUE	15058	15	058	Nezahualcóyotl
57530	TRUE	15058	15	058	Nezahualcóyotl
57500	TRUE	15058	15	058	Nezahualcóyotl
57600	TRUE	15058	15	058	Nezahualcóyotl
57708	TRUE	15058	15	058	Nezahualcóyotl
50020	TRUE	15106	15	106	Toluca
50080	TRUE	15106	15	106	Toluca
57719	TRUE	15058	15	058	Nezahualcóyotl
57739	TRUE	15058	15	058	Nezahualcóyotl
57700	TRUE	15058	15	058	Nezahualcóyotl
57709	TRUE	15058	15	058	Nezahualcóyotl
50160	TRUE	15106	15	106	Toluca
57800	TRUE	15058	15	058	Nezahualcóyotl
57809	TRUE	15058	15	058	Nezahualcóyotl
57819	TRUE	15058	15	058	Nezahualcóyotl
50180	TRUE	15106	15	106	Toluca
57810	TRUE	15058	15	058	Nezahualcóyotl
57760	TRUE	15058	15	058	Nezahualcóyotl
57830	TRUE	15058	15	058	Nezahualcóyotl
57840	TRUE	15058	15	058	Nezahualcóyotl
57849	TRUE	15058	15	058	Nezahualcóyotl
57910	TRUE	15058	15	058	Nezahualcóyotl
57920	TRUE	15058	15	058	Nezahualcóyotl
57930	TRUE	15058	15	058	Nezahualcóyotl
51363	TRUE	15118	15	118	Zinacantepec
52087	TRUE	15067	15	067	Otzolotepec
51390	TRUE	15118	15	118	Zinacantepec
51018	TRUE	15111	15	111	Villa de Allende
51016	TRUE	15111	15	111	Villa de Allende
51004	TRUE	15111	15	111	Villa de Allende
51007	TRUE	15111	15	111	Villa de Allende
51017	TRUE	15111	15	111	Villa de Allende
51019	TRUE	15111	15	111	Villa de Allende
51867	TRUE	15004	15	004	Almoloya de Alquisiras
51365	TRUE	15118	15	118	Zinacantepec
54324	TRUE	15112	15	112	Villa del Carbón
51025	TRUE	15111	15	111	Villa de Allende
51393	TRUE	15118	15	118	Zinacantepec
51026	TRUE	15111	15	111	Villa de Allende
51027	TRUE	15111	15	111	Villa de Allende
51028	TRUE	15111	15	111	Villa de Allende
51014	TRUE	15111	15	111	Villa de Allende
54340	TRUE	15112	15	112	Villa del Carbón
51863	TRUE	15004	15	004	Almoloya de Alquisiras
51874	TRUE	15004	15	004	Almoloya de Alquisiras
51875	TRUE	15004	15	004	Almoloya de Alquisiras
51029	TRUE	15111	15	111	Villa de Allende
51356	TRUE	15118	15	118	Zinacantepec
51366	TRUE	15118	15	118	Zinacantepec
51386	TRUE	15118	15	118	Zinacantepec
51008	TRUE	15111	15	111	Villa de Allende
51024	TRUE	15111	15	111	Villa de Allende
51015	TRUE	15111	15	111	Villa de Allende
51006	TRUE	15111	15	111	Villa de Allende
51576	TRUE	15105	15	105	Tlatlaya
51599	TRUE	15105	15	105	Tlatlaya
51590	TRUE	15105	15	105	Tlatlaya
51573	TRUE	15105	15	105	Tlatlaya
51582	TRUE	15105	15	105	Tlatlaya
51598	TRUE	15105	15	105	Tlatlaya
51568	TRUE	15105	15	105	Tlatlaya
51577	TRUE	15105	15	105	Tlatlaya
51578	TRUE	15105	15	105	Tlatlaya
51566	TRUE	15105	15	105	Tlatlaya
51394	TRUE	15118	15	118	Zinacantepec
51557	TRUE	15105	15	105	Tlatlaya
51555	TRUE	15105	15	105	Tlatlaya
51587	TRUE	15105	15	105	Tlatlaya
51580	TRUE	15105	15	105	Tlatlaya
51572	TRUE	15105	15	105	Tlatlaya
51005	TRUE	15111	15	111	Villa de Allende
51009	TRUE	15111	15	111	Villa de Allende
51013	TRUE	15111	15	111	Villa de Allende
51564	TRUE	15105	15	105	Tlatlaya
51569	TRUE	15105	15	105	Tlatlaya
51570	TRUE	15105	15	105	Tlatlaya
51586	TRUE	15105	15	105	Tlatlaya
51574	TRUE	15105	15	105	Tlatlaya
51588	TRUE	15105	15	105	Tlatlaya
51583	TRUE	15105	15	105	Tlatlaya
51560	TRUE	15105	15	105	Tlatlaya
51565	TRUE	15105	15	105	Tlatlaya
51575	TRUE	15105	15	105	Tlatlaya
50510	TRUE	15102	15	102	Timilpan
51345	TRUE	15086	15	086	Temascaltepec
51579	TRUE	15105	15	105	Tlatlaya
51584	TRUE	15105	15	105	Tlatlaya
51115	TRUE	15078	15	078	Santo Tomás
51117	TRUE	15078	15	078	Santo Tomás
51108	TRUE	15078	15	078	Santo Tomás
51486	TRUE	15077	15	077	San Simón de Guerrero
51480	TRUE	15077	15	077	San Simón de Guerrero
51477	TRUE	15077	15	077	San Simón de Guerrero
51476	TRUE	15077	15	077	San Simón de Guerrero
51483	TRUE	15077	15	077	San Simón de Guerrero
51484	TRUE	15077	15	077	San Simón de Guerrero
51866	TRUE	15004	15	004	Almoloya de Alquisiras
51142	TRUE	15066	15	066	Otzoloapan
51146	TRUE	15066	15	066	Otzoloapan
51153	TRUE	15066	15	066	Otzoloapan
51144	TRUE	15066	15	066	Otzoloapan
51143	TRUE	15066	15	066	Otzoloapan
51136	TRUE	15066	15	066	Otzoloapan
51147	TRUE	15066	15	066	Otzoloapan
50528	TRUE	15102	15	102	Timilpan
50508	TRUE	15102	15	102	Timilpan
51150	TRUE	15066	15	066	Otzoloapan
55937	TRUE	15065	15	065	Otumba
51149	TRUE	15066	15	066	Otzoloapan
51140	TRUE	15066	15	066	Otzoloapan
51107	TRUE	15078	15	078	Santo Tomás
51137	TRUE	15066	15	066	Otzoloapan
51145	TRUE	15066	15	066	Otzoloapan
51479	TRUE	15077	15	077	San Simón de Guerrero
51474	TRUE	15077	15	077	San Simón de Guerrero
51475	TRUE	15077	15	077	San Simón de Guerrero
52093	TRUE	15067	15	067	Otzolotepec
51109	TRUE	15078	15	078	Santo Tomás
51138	TRUE	15066	15	066	Otzoloapan
51154	TRUE	15066	15	066	Otzoloapan
55935	TRUE	15065	15	065	Otumba
55923	TRUE	15065	15	065	Otumba
54254	TRUE	15045	15	045	Jilotepec
55927	TRUE	15065	15	065	Otumba
51444	TRUE	15123	15	123	Luvianos
51468	TRUE	15123	15	123	Luvianos
51459	TRUE	15123	15	123	Luvianos
51467	TRUE	15123	15	123	Luvianos
51456	TRUE	15123	15	123	Luvianos
51455	TRUE	15123	15	123	Luvianos
52047	TRUE	15051	15	051	Lerma
55685	TRUE	15036	15	036	Hueypoxtla
54256	TRUE	15045	15	045	Jilotepec
54273	TRUE	15045	15	045	Jilotepec
55936	TRUE	15065	15	065	Otumba
55934	TRUE	15065	15	065	Otumba
51517	TRUE	15008	15	008	Amatepec
51525	TRUE	15008	15	008	Amatepec
51534	TRUE	15008	15	008	Amatepec
51513	TRUE	15008	15	008	Amatepec
51536	TRUE	15008	15	008	Amatepec
51527	TRUE	15008	15	008	Amatepec
51524	TRUE	15008	15	008	Amatepec
51514	TRUE	15008	15	008	Amatepec
51510	TRUE	15008	15	008	Amatepec
55664	TRUE	15010	15	010	Apaxco
52010	TRUE	15051	15	051	Lerma
51515	TRUE	15008	15	008	Amatepec
51865	TRUE	15004	15	004	Almoloya de Alquisiras
51516	TRUE	15008	15	008	Amatepec
50010	TRUE	15106	15	106	Toluca
50290	TRUE	15106	15	106	Toluca
50393	TRUE	15003	15	003	Aculco
50455	TRUE	15014	15	014	Atlacomulco
51208	TRUE	15110	15	110	Valle de Bravo
51236	TRUE	15110	15	110	Valle de Bravo
51268	TRUE	15007	15	007	Amanalco
51220	TRUE	15110	15	110	Valle de Bravo
51246	TRUE	15110	15	110	Valle de Bravo
51218	TRUE	15110	15	110	Valle de Bravo
51207	TRUE	15110	15	110	Valle de Bravo
51210	TRUE	15110	15	110	Valle de Bravo
51247	TRUE	15110	15	110	Valle de Bravo
51245	TRUE	15110	15	110	Valle de Bravo
51219	TRUE	15110	15	110	Valle de Bravo
51217	TRUE	15110	15	110	Valle de Bravo
50560	TRUE	15056	15	056	Morelos
51225	TRUE	15110	15	110	Valle de Bravo
51205	TRUE	15110	15	110	Valle de Bravo
51226	TRUE	15110	15	110	Valle de Bravo
55693	TRUE	15036	15	036	Hueypoxtla
51860	TRUE	15004	15	004	Almoloya de Alquisiras
51233	TRUE	15110	15	110	Valle de Bravo
51235	TRUE	15110	15	110	Valle de Bravo
52089	TRUE	15067	15	067	Otzolotepec
52177	TRUE	15054	15	054	Metepec
52336	TRUE	15090	15	090	Tenango del Valle
54345	TRUE	15112	15	112	Villa del Carbón
55600	TRUE	15120	15	120	Zumpango
55650	TRUE	15096	15	096	Tequixquiac
55839	TRUE	15092	15	092	Teotihuacán
55977	TRUE	15061	15	061	Nopaltepec
51238	TRUE	15110	15	110	Valle de Bravo
51237	TRUE	15110	15	110	Valle de Bravo
56996	TRUE	15034	15	034	Ecatzingo
56813	TRUE	15068	15	068	Ozumba
56810	TRUE	15068	15	068	Ozumba
56816	TRUE	15068	15	068	Ozumba
55750	TRUE	15081	15	081	Tecámac
52543	TRUE	15006	15	006	Almoloya del Río
51100	TRUE	15078	15	078	Santo Tomás
52355	TRUE	15090	15	090	Tenango del Valle
56820	TRUE	15068	15	068	Ozumba
56817	TRUE	15068	15	068	Ozumba
56807	TRUE	15068	15	068	Ozumba
56825	TRUE	15068	15	068	Ozumba
56824	TRUE	15068	15	068	Ozumba
56815	TRUE	15068	15	068	Ozumba
56814	TRUE	15068	15	068	Ozumba
56823	TRUE	15068	15	068	Ozumba
56989	TRUE	15015	15	015	Atlautla
56946	TRUE	15009	15	009	Amecameca
56553	TRUE	15039	15	039	Ixtapaluca
55410	TRUE	15033	15	033	Ecatepec de Morelos
56987	TRUE	15015	15	015	Atlautla
56977	TRUE	15015	15	015	Atlautla
56940	TRUE	15009	15	009	Amecameca
56986	TRUE	15015	15	015	Atlautla
54990	TRUE	15108	15	108	Tultepec
56923	TRUE	15009	15	009	Amecameca
52600	TRUE	15101	15	101	Tianguistenco
51920	TRUE	15040	15	040	Ixtapan de la Sal
51917	TRUE	15040	15	040	Ixtapan de la Sal
56944	TRUE	15009	15	009	Amecameca
56927	TRUE	15009	15	009	Amecameca
54916	TRUE	15109	15	109	Tultitlán
56955	TRUE	15009	15	009	Amecameca
56956	TRUE	15009	15	009	Amecameca
56925	TRUE	15009	15	009	Amecameca
56926	TRUE	15009	15	009	Amecameca
56924	TRUE	15009	15	009	Amecameca
56915	TRUE	15009	15	009	Amecameca
56953	TRUE	15009	15	009	Amecameca
56767	TRUE	15017	15	017	Ayapango
56770	TRUE	15017	15	017	Ayapango
56943	TRUE	15009	15	009	Amecameca
56768	TRUE	15017	15	017	Ayapango
56774	TRUE	15017	15	017	Ayapango
56776	TRUE	15017	15	017	Ayapango
56764	TRUE	15017	15	017	Ayapango
56796	TRUE	15089	15	089	Tenango del Aire
56777	TRUE	15017	15	017	Ayapango
56790	TRUE	15089	15	089	Tenango del Aire
55793	TRUE	15059	15	059	Nextlalpan
56783	TRUE	15089	15	089	Tenango del Aire
56797	TRUE	15089	15	089	Tenango del Aire
56784	TRUE	15089	15	089	Tenango del Aire
54200	TRUE	15071	15	071	Polotitlán
56879	TRUE	15050	15	050	Juchitepec
56863	TRUE	15050	15	050	Juchitepec
52220	TRUE	15018	15	018	Calimaya
56866	TRUE	15050	15	050	Juchitepec
56869	TRUE	15050	15	050	Juchitepec
52225	TRUE	15018	15	018	Calimaya
56875	TRUE	15050	15	050	Juchitepec
56876	TRUE	15050	15	050	Juchitepec
56877	TRUE	15050	15	050	Juchitepec
56873	TRUE	15050	15	050	Juchitepec
56676	TRUE	15083	15	083	Temamatla
56652	TRUE	15083	15	083	Temamatla
56657	TRUE	15083	15	083	Temamatla
56655	TRUE	15083	15	083	Temamatla
56673	TRUE	15083	15	083	Temamatla
56653	TRUE	15083	15	083	Temamatla
56656	TRUE	15083	15	083	Temamatla
56675	TRUE	15083	15	083	Temamatla
56674	TRUE	15083	15	083	Temamatla
52686	TRUE	15043	15	043	Xalatlaco
56677	TRUE	15083	15	083	Temamatla
56748	TRUE	15103	15	103	Tlalmanalco
56710	TRUE	15103	15	103	Tlalmanalco
56717	TRUE	15103	15	103	Tlalmanalco
56714	TRUE	15103	15	103	Tlalmanalco
56713	TRUE	15103	15	103	Tlalmanalco
54460	TRUE	15060	15	060	Nicolás Romero
52935	TRUE	15013	15	013	Atizapán de Zaragoza
54407	TRUE	15060	15	060	Nicolás Romero
54430	TRUE	15060	15	060	Nicolás Romero
52938	TRUE	15013	15	013	Atizapán de Zaragoza
54467	TRUE	15060	15	060	Nicolás Romero
54469	TRUE	15060	15	060	Nicolás Romero
54464	TRUE	15060	15	060	Nicolás Romero
52687	TRUE	15043	15	043	Xalatlaco
55790	TRUE	15059	15	059	Nextlalpan
56725	TRUE	15103	15	103	Tlalmanalco
56734	TRUE	15103	15	103	Tlalmanalco
56737	TRUE	15103	15	103	Tlalmanalco
56724	TRUE	15103	15	103	Tlalmanalco
56704	TRUE	15103	15	103	Tlalmanalco
56733	TRUE	15103	15	103	Tlalmanalco
55794	TRUE	15059	15	059	Nextlalpan
54664	TRUE	15023	15	023	Coyotepec
54668	TRUE	15023	15	023	Coyotepec
55988	TRUE	15084	15	084	Temascalapa
55990	TRUE	15084	15	084	Temascalapa
56508	TRUE	15070	15	070	La Paz
56730	TRUE	15103	15	103	Tlalmanalco
54463	TRUE	15060	15	060	Nicolás Romero
56994	TRUE	15034	15	034	Ecatzingo
56613	TRUE	15122	15	122	Valle de Chalco Solidaridad
56993	TRUE	15034	15	034	Ecatzingo
52094	TRUE	15067	15	067	Otzolotepec
56715	TRUE	15103	15	103	Tlalmanalco
56716	TRUE	15103	15	103	Tlalmanalco
54439	TRUE	15060	15	060	Nicolás Romero
54424	TRUE	15060	15	060	Nicolás Romero
56514	TRUE	15070	15	070	La Paz
56731	TRUE	15103	15	103	Tlalmanalco
56649	TRUE	15025	15	025	Chalco
56627	TRUE	15025	15	025	Chalco
56626	TRUE	15025	15	025	Chalco
56396	TRUE	15029	15	029	Chicoloapan
56394	TRUE	15029	15	029	Chicoloapan
52082	TRUE	15067	15	067	Otzolotepec
55707	TRUE	15020	15	020	Coacalco de Berriozábal
56999	TRUE	15034	15	034	Ecatzingo
56998	TRUE	15034	15	034	Ecatzingo
56645	TRUE	15025	15	025	Chalco
56884	TRUE	15094	15	094	Tepetlixpa
56894	TRUE	15094	15	094	Tepetlixpa
56228	TRUE	15099	15	099	Texcoco
56248	TRUE	15099	15	099	Texcoco
56803	TRUE	15068	15	068	Ozumba
56896	TRUE	15094	15	094	Tepetlixpa
56895	TRUE	15094	15	094	Tepetlixpa
56258	TRUE	15099	15	099	Texcoco
56249	TRUE	15099	15	099	Texcoco
56229	TRUE	15099	15	099	Texcoco
56237	TRUE	15099	15	099	Texcoco
56252	TRUE	15099	15	099	Texcoco
55993	TRUE	15084	15	084	Temascalapa
55980	TRUE	15084	15	084	Temascalapa
55996	TRUE	15084	15	084	Temascalapa
54786	TRUE	15091	15	091	Teoloyucan
55519	TRUE	15033	15	033	Ecatepec de Morelos
54024	TRUE	15104	15	104	Tlalnepantla de Baz
54015	TRUE	15104	15	104	Tlalnepantla de Baz
56887	TRUE	15094	15	094	Tepetlixpa
56897	TRUE	15094	15	094	Tepetlixpa
56883	TRUE	15094	15	094	Tepetlixpa
56886	TRUE	15094	15	094	Tepetlixpa
54140	TRUE	15104	15	104	Tlalnepantla de Baz
52344	TRUE	15090	15	090	Tenango del Valle
54690	TRUE	15035	15	035	Huehuetoca
56893	TRUE	15094	15	094	Tepetlixpa
56587	TRUE	15039	15	039	Ixtapaluca
56588	TRUE	15039	15	039	Ixtapaluca
51077	TRUE	15041	15	041	Ixtapan del Oro
51170	TRUE	15116	15	116	Zacazonapan
54963	TRUE	15108	15	108	Tultepec
52224	TRUE	15018	15	018	Calimaya
54984	TRUE	15108	15	108	Tultepec
50257	TRUE	15106	15	106	Toluca
54803	TRUE	15024	15	024	Cuautitlán
51173	TRUE	15116	15	116	Zacazonapan
51163	TRUE	15116	15	116	Zacazonapan
51165	TRUE	15116	15	116	Zacazonapan
51305	TRUE	15086	15	086	Temascaltepec
51310	TRUE	15086	15	086	Temascaltepec
51303	TRUE	15086	15	086	Temascaltepec
51340	TRUE	15086	15	086	Temascaltepec
51323	TRUE	15086	15	086	Temascaltepec
51166	TRUE	15116	15	116	Zacazonapan
51325	TRUE	15086	15	086	Temascaltepec
51326	TRUE	15086	15	086	Temascaltepec
51320	TRUE	15086	15	086	Temascaltepec
51327	TRUE	15086	15	086	Temascaltepec
51164	TRUE	15116	15	116	Zacazonapan
51304	TRUE	15086	15	086	Temascaltepec
51206	TRUE	15110	15	110	Valle de Bravo
51175	TRUE	15116	15	116	Zacazonapan
51314	TRUE	15086	15	086	Temascaltepec
51169	TRUE	15116	15	116	Zacazonapan
51167	TRUE	15116	15	116	Zacazonapan
51315	TRUE	15086	15	086	Temascaltepec
51346	TRUE	15086	15	086	Temascaltepec
51344	TRUE	15086	15	086	Temascaltepec
51973	TRUE	15107	15	107	Tonatico
51956	TRUE	15107	15	107	Tonatico
51959	TRUE	15107	15	107	Tonatico
51955	TRUE	15107	15	107	Tonatico
52016	TRUE	15051	15	051	Lerma
51975	TRUE	15107	15	107	Tonatico
51976	TRUE	15107	15	107	Tonatico
51974	TRUE	15107	15	107	Tonatico
51960	TRUE	15107	15	107	Tonatico
51963	TRUE	15107	15	107	Tonatico
51977	TRUE	15107	15	107	Tonatico
51970	TRUE	15107	15	107	Tonatico
51994	TRUE	15119	15	119	Zumpahuacán
51986	TRUE	15119	15	119	Zumpahuacán
51999	TRUE	15119	15	119	Zumpahuacán
51997	TRUE	15119	15	119	Zumpahuacán
51996	TRUE	15119	15	119	Zumpahuacán
51995	TRUE	15119	15	119	Zumpahuacán
51988	TRUE	15119	15	119	Zumpahuacán
51987	TRUE	15119	15	119	Zumpahuacán
51984	TRUE	15119	15	119	Zumpahuacán
55665	TRUE	15010	15	010	Apaxco
52323	TRUE	15090	15	090	Tenango del Valle
52437	TRUE	15088	15	088	Tenancingo
52435	TRUE	15088	15	088	Tenancingo
52433	TRUE	15088	15	088	Tenancingo
51990	TRUE	15119	15	119	Zumpahuacán
51395	TRUE	15118	15	118	Zinacantepec
51985	TRUE	15119	15	119	Zumpahuacán
52324	TRUE	15090	15	090	Tenango del Valle
55674	TRUE	15036	15	036	Hueypoxtla
54574	TRUE	15046	15	046	Jilotzingo
55676	TRUE	15036	15	036	Hueypoxtla
55675	TRUE	15036	15	036	Hueypoxtla
51993	TRUE	15119	15	119	Zumpahuacán
54745	TRUE	15121	15	121	Cuautitlán Izcalli
54720	TRUE	15121	15	121	Cuautitlán Izcalli
54710	TRUE	15121	15	121	Cuautitlán Izcalli
54766	TRUE	15121	15	121	Cuautitlán Izcalli
55805	TRUE	15092	15	092	Teotihuacán
55803	TRUE	15092	15	092	Teotihuacán
52427	TRUE	15088	15	088	Tenancingo
52426	TRUE	15088	15	088	Tenancingo
52424	TRUE	15088	15	088	Tenancingo
52434	TRUE	15088	15	088	Tenancingo
52415	TRUE	15088	15	088	Tenancingo
52413	TRUE	15088	15	088	Tenancingo
56035	TRUE	15028	15	028	Chiautla
51906	TRUE	15040	15	040	Ixtapan de la Sal
52374	TRUE	15049	15	049	Joquicingo
52373	TRUE	15049	15	049	Joquicingo
52376	TRUE	15049	15	049	Joquicingo
52384	TRUE	15049	15	049	Joquicingo
52380	TRUE	15049	15	049	Joquicingo
52390	TRUE	15049	15	049	Joquicingo
52050	TRUE	15051	15	051	Lerma
52045	TRUE	15051	15	051	Lerma
52059	TRUE	15051	15	051	Lerma
52084	TRUE	15067	15	067	Otzolotepec
52014	TRUE	15051	15	051	Lerma
52046	TRUE	15051	15	051	Lerma
52015	TRUE	15051	15	051	Lerma
51676	TRUE	15097	15	097	Texcaltitlán
52073	TRUE	15115	15	115	Xonacatlán
51694	TRUE	15097	15	097	Texcaltitlán
51675	TRUE	15097	15	097	Texcaltitlán
51697	TRUE	15097	15	097	Texcaltitlán
52077	TRUE	15115	15	115	Xonacatlán
52076	TRUE	15115	15	115	Xonacatlán
52074	TRUE	15115	15	115	Xonacatlán
54656	TRUE	15095	15	095	Tepotzotlán
56350	TRUE	15031	15	031	Chimalhuacán
56337	TRUE	15031	15	031	Chimalhuacán
56340	TRUE	15031	15	031	Chimalhuacán
56336	TRUE	15031	15	031	Chimalhuacán
50685	TRUE	15074	15	074	San Felipe del Progreso
50258	TRUE	15106	15	106	Toluca
54640	TRUE	15095	15	095	Tepotzotlán
50266	TRUE	15106	15	106	Toluca
50259	TRUE	15106	15	106	Toluca
54645	TRUE	15095	15	095	Tepotzotlán
50870	TRUE	15087	15	087	Temoaya
52160	TRUE	15054	15	054	Metepec
51673	TRUE	15097	15	097	Texcaltitlán
51696	TRUE	15097	15	097	Texcaltitlán
51695	TRUE	15097	15	097	Texcaltitlán
56684	TRUE	15022	15	022	Cocotitlán
51693	TRUE	15097	15	097	Texcaltitlán
56683	TRUE	15022	15	022	Cocotitlán
56686	TRUE	15022	15	022	Cocotitlán
56693	TRUE	15022	15	022	Cocotitlán
51674	TRUE	15097	15	097	Texcaltitlán
54658	TRUE	15095	15	095	Tepotzotlán
56687	TRUE	15022	15	022	Cocotitlán
51035	TRUE	15032	15	032	Donato Guerra
51045	TRUE	15032	15	032	Donato Guerra
51055	TRUE	15032	15	032	Donato Guerra
51044	TRUE	15032	15	032	Donato Guerra
51036	TRUE	15032	15	032	Donato Guerra
51034	TRUE	15032	15	032	Donato Guerra
